timestamp,likesCount,commentsCount
2022-05-30T19:30:11.000Z,26874,68
2022-06-01T13:00:49.000Z,24076,36
2022-05-08T20:09:15.000Z,17223,81
2022-05-03T13:33:51.000Z,12673,47
2022-05-11T16:42:06.000Z,28631,73
2022-05-23T19:03:52.000Z,24577,60
2022-06-08T18:35:10.000Z,15044,25
2022-05-10T15:22:58.000Z,36390,135
2022-05-04T19:29:01.000Z,48843,281
2022-05-09T16:24:47.000Z,21786,83
2022-05-10T19:52:44.000Z,16338,49
2022-04-30T20:20:09.000Z,23988,68
2022-06-05T19:00:13.000Z,23336,47
2022-05-02T16:50:02.000Z,26600,104
2022-05-09T17:31:07.000Z,7290,24
2022-05-07T15:03:45.000Z,13871,46
2022-05-07T20:44:10.000Z,27479,49
