"view_count","reply_count","retweet_count","favorite_count","quote_count","created_at"
"621007","115","241","2708","40","2023-01-31T18:31:59.000Z"
"552965","92","423","3033","118","2023-01-31T14:00:57.000Z"
"322728","31","71","556","16","2023-01-30T21:01:00.000Z"
"314670","52","257","1791","57","2023-01-30T20:01:03.000Z"
"765891","86","242","2553","76","2023-01-30T20:00:36.000Z"
"939725","176","3445","23129","255","2023-01-30T16:53:35.000Z"
"374848","51","285","1490","51","2023-01-30T18:31:23.000Z"
"722397","163","280","3089","40","2023-01-30T18:00:05.000Z"
"201208","9","29","353","0","2023-01-30T17:22:02.000Z"
"211232","7","34","384","2","2023-01-30T17:22:02.000Z"
"410825","50","169","1552","55","2023-01-30T17:22:01.000Z"
"637192","154","138","1713","39","2023-01-28T14:00:41.000Z"
"426612","91","400","2521","37","2023-01-27T20:00:03.000Z"
"559228","170","441","2867","62","2023-01-27T18:00:37.000Z"
"1120656","415","1271","7434","376","2023-01-27T01:01:02.000Z"
"620651","148","1050","4654","320","2023-01-26T09:00:31.000Z"
"560189","78","322","2906","87","2023-01-26T19:00:03.000Z"
"945559","321","1257","8724","622","2023-01-26T17:30:00.000Z"
"352514","47","91","824","14","2023-01-26T17:01:55.000Z"
"266852","24","97","1071","27","2023-01-25T23:00:07.000Z"
"304772","31","149","1527","19","2023-01-25T23:00:03.000Z"
"667526","109","271","3531","185","2023-01-25T23:00:01.000Z"
"271346","78","129","1282","5","2023-01-25T17:02:11.000Z"
"314230","38","149","1239","19","2023-01-25T21:02:42.000Z"
"274601","38","56","737","8","2023-01-25T19:00:49.000Z"
"1646694","360","1340","7020","498","2023-01-25T18:01:00.000Z"
"2446789","594","3180","14052","1722","2023-01-25T14:16:51.000Z"
"130748","10","40","356","0","2023-01-25T01:00:03.000Z"
"592169","103","102","937","58","2023-01-25T01:00:02.000Z"
"497298","114","341","2729","119","2023-01-24T20:01:03.000Z"
"514044","39","228","2357","104","2023-01-24T20:00:03.000Z"
"219904","13","46","442","2","2023-01-24T18:09:04.000Z"
"246362","10","44","418","2","2023-01-24T18:09:03.000Z"
"709810","124","233","2027","180","2023-01-24T18:09:02.000Z"
"2167339","1375","1352","9684","433","2023-01-23T14:01:24.000Z"
"685145","207","808","6070","467","2023-01-23T20:02:03.000Z"
"586713","44","145","1765","53","2023-01-23T20:01:04.000Z"
"1266638","128","404","4914","171","2023-01-23T20:00:04.000Z"
"335404","138","376","2146","215","2023-01-23T16:00:02.000Z"
"228462","9","47","500","0","2023-01-23T18:00:05.000Z"
"268749","9","49","496","5","2023-01-23T18:00:03.000Z"
"1280132","345","724","5386","705","2023-01-23T18:00:02.000Z"
"614422","69","508","3518","59","2023-01-21T15:00:56.000Z"
"324227","96","382","1884","67","2023-01-20T09:01:00.000Z"
"384195","64","202","2147","15","2023-01-20T18:00:41.000Z"
"1246377","202","2094","13261","272","2023-01-20T16:00:29.000Z"
"1242017","221","948","5605","171","2023-01-20T15:02:09.000Z"
"239819","27","231","1567","34","2023-01-19T17:02:34.000Z"
"671810","120","492","4352","104","2023-01-19T18:00:01.000Z"
"466422","38","345","2507","25","2023-01-19T14:30:02.000Z"
"331732","35","204","2113","14","2023-01-18T18:00:23.000Z"
"344928","33","241","2387","23","2023-01-18T18:00:13.000Z"
"1241028","209","1005","12931","239","2023-01-18T18:00:07.000Z"
"442512","175","584","3880","231","2023-01-16T03:16:15.000Z"
"271702","18","57","852","2","2023-01-18T14:30:35.000Z"
"1091744","94","1484","9954","288","2023-01-18T14:30:34.000Z"
"804209","246","798","6793","172","2023-01-18T00:00:05.000Z"
"1494262","740","766","7615","364","2023-01-17T19:25:17.000Z"
"284257","17","204","2143","13","2023-01-17T19:00:21.000Z"
"391682","42","274","2858","106","2023-01-17T19:00:15.000Z"
"1286473","152","596","11035","134","2023-01-17T19:00:06.000Z"
"241760","22","125","1094","11","2023-01-17T18:00:04.000Z"
"511788","28","250","2170","17","2023-01-17T18:00:02.000Z"
"660249","97","440","2917","77","2023-01-17T17:03:01.000Z"
"266602","23","61","860","7","2023-01-17T14:30:02.000Z"
"755337","63","566","4314","55","2023-01-17T14:30:01.000Z"
"193462","15","61","607","3","2023-01-14T21:59:28.000Z"
"659282","88","490","3272","82","2023-01-14T18:00:04.000Z"
"1254354","108","554","4363","80","2023-01-14T18:00:02.000Z"
"899052","256","317","4864","179","2023-01-13T22:00:05.000Z"
"1103038","647","280","4901","185","2023-01-13T21:00:02.000Z"
"314418","57","146","1444","13","2023-01-13T20:00:55.000Z"
"646660","108","831","5029","205","2023-01-13T18:00:02.000Z"
"1113910","230","987","10766","277","2023-01-13T17:00:03.000Z"
"837472","160","1127","7877","167","2023-01-13T03:00:42.000Z"
"725065","152","274","4098","33","2023-01-12T18:02:54.000Z"
"346800","68","210","2410","62","2023-01-12T17:08:03.000Z"
"371409","47","234","2703","51","2023-01-12T17:06:02.000Z"
"273771","68","283","2830","93","2023-01-12T17:04:03.000Z"
"1309818","248","1047","13764","270","2023-01-12T17:00:27.000Z"
"2865745","802","2234","27869","1309","2023-01-12T15:30:06.000Z"
"2771706","1181","6001","30741","1557","2023-01-12T14:03:13.000Z"
"677025","148","875","5834","114","2023-01-12T03:00:05.000Z"
"322573","56","193","1420","16","2023-01-11T19:01:04.000Z"
"468227","63","346","2904","35","2023-01-11T18:00:02.000Z"
"388248","46","483","4115","56","2023-01-11T14:00:06.000Z"
"1511952","339","1896","12593","509","2023-01-11T14:00:04.000Z"
"399721","19","130","1562","15","2023-01-10T22:43:08.000Z"
"421095","54","438","2740","116","2023-01-06T19:54:33.000Z"
"389573","46","234","1836","23","2023-01-10T18:00:03.000Z"
"629684","142","481","2987","166","2023-01-10T15:00:57.000Z"
"534132","91","414","2819","112","2023-01-10T14:00:34.000Z"
"560546","126","254","2641","60","2023-01-09T18:00:49.000Z"
"877578","463","3138","20732","537","2023-01-09T16:30:02.000Z"
"480610","80","218","1753","27","2023-01-06T21:03:32.000Z"
"722307","201","1688","10114","160","2023-01-06T16:00:03.000Z"
"786722","287","244","3546","63","2023-01-05T19:16:29.000Z"
"177885","20","78","613","5","2023-01-04T20:59:13.000Z"
"795236","198","625","6129","189","2023-01-03T18:00:02.000Z"
"535928","82","341","2853","67","2023-01-02T19:00:06.000Z"
"716251","90","276","3537","19","2023-01-02T18:00:46.000Z"
"901092","197","4091","27153","188","2023-01-01T17:30:55.000Z"
"5779471","425","1909","17049","296","2023-01-01T17:00:02.000Z"
"723821","127","1531","11083","32","2023-01-01T08:15:01.000Z"
"407870","83","225","2178","9","2022-12-30T20:00:40.000Z"
"360154","35","140","1083","7","2022-12-30T18:00:01.000Z"
"459573","58","224","1874","18","2022-12-29T18:00:05.000Z"
"729614","121","674","5241","180","2022-12-29T01:30:01.000Z"
"301062","12","43","445","0","2022-12-27T21:30:02.000Z"
"484728","50","160","1651","12","2022-12-27T21:30:01.000Z"
"690820","99","410","3395","195","2022-12-27T18:01:05.000Z"
"2064672","423","1167","8707","974","2022-12-27T18:00:28.000Z"
"579316","184","117","1989","17","2022-12-26T18:00:00.000Z"
"479013","126","323","3591","13","2022-12-25T16:00:04.000Z"
"692209","101","1358","9228","50","2022-12-24T13:05:02.000Z"
"310910","5","26","299","4","2022-12-23T22:37:00.000Z"
"523531","200","122","1720","41","2022-12-23T21:00:01.000Z"
"326031","30","251","1502","11","2022-12-23T20:00:02.000Z"
"376114","49","109","1598","7","2022-12-23T19:00:01.000Z"
"337066","22","133","1212","15","2022-12-23T18:00:02.000Z"
"868573","73","617","4828","106","2022-12-23T17:00:03.000Z"
"552060","62","424","4193","43","2022-12-22T21:02:01.000Z"
"404453","43","176","1860","8","2022-12-22T19:00:40.000Z"
"1065193","304","926","6942","368","2022-12-22T18:00:02.000Z"
"335500","45","61","686","12","2022-12-22T14:00:55.000Z"
"300561","27","51","638","4","2022-12-21T20:00:01.000Z"
"787468","314","913","7222","298","2022-12-21T19:00:03.000Z"
"408056","51","297","2531","30","2022-12-21T18:00:10.000Z"
"391906","110","335","2577","12","2022-12-20T18:00:58.000Z"
"275563","52","345","2382","8","2022-12-19T17:00:03.000Z"
"637950","213","256","2756","142","2022-12-19T20:00:01.000Z"
"464873","111","178","2180","63","2022-12-19T19:00:39.000Z"
"267802","9","36","505","0","2022-12-19T17:13:08.000Z"
"282170","3","61","625","2","2022-12-19T17:13:07.000Z"
"745279","94","435","4342","116","2022-12-19T17:13:07.000Z"
"619754","103","826","5090","162","2022-12-17T15:00:45.000Z"
"372975","129","258","2744","58","2022-12-16T13:00:02.000Z"
"509843","89","356","2465","156","2022-12-16T22:27:06.000Z"
"359700","54","265","2289","17","2022-12-16T22:00:02.000Z"
"476571","134","302","3367","53","2022-12-16T20:01:04.000Z"
"753690","144","1837","8564","135","2022-12-16T19:01:29.000Z"
"286835","19","131","1039","34","2022-12-16T16:00:02.000Z"
"595242","126","348","3686","181","2022-12-16T15:01:21.000Z"
"272704","18","126","1676","17","2022-12-16T14:00:03.000Z"
"1116661","368","1603","10452","891","2022-12-16T14:00:02.000Z"
"632442","221","529","2917","235","2022-12-16T01:03:26.000Z"
"466100","165","268","2408","47","2022-12-15T21:00:01.000Z"
"308516","36","366","1831","44","2022-12-15T18:01:23.000Z"
,"270","787","4092","600","2022-12-15T03:00:03.000Z"
,"106","635","3870","209","2022-12-15T16:02:02.000Z"
"99896","63","678","3356","208","2022-12-15T02:00:53.000Z"
"493805","777","5474","26231","1969","2022-12-15T01:03:42.000Z"
,"114","233","2424","48","2022-12-14T17:00:36.000Z"
"65470","37","355","1915","62","2022-12-14T16:01:46.000Z"
"824267","596","6059","31799","2115","2022-12-14T14:41:12.000Z"
,"151","300","2633","66","2022-12-14T01:20:36.000Z"
"251364","285","2948","10841","1037","2022-12-14T00:00:59.000Z"
,"281","404","4911","34","2022-12-13T18:02:55.000Z"
,"770","888","6566","208","2022-12-13T19:16:31.000Z"
,"47","283","2133","16","2022-12-13T14:35:46.000Z"
"73620","87","283","2545","28","2022-12-13T20:30:44.000Z"
,"426","1385","7504","1216","2022-12-13T18:09:17.000Z"
,"637","2895","20264","536","2022-12-13T14:01:23.000Z"
"59320","57","285","1856","53","2022-12-13T14:01:16.000Z"
"90298","85","382","2263","112","2022-12-13T01:07:55.000Z"
,"38","109","596","44","2022-12-12T14:01:49.000Z"
,"78","273","1505","113","2022-12-12T03:00:01.000Z"
"206494","415","865","5406","651","2022-12-12T13:01:16.000Z"
"68706","114","125","1296","23","2022-12-09T21:02:46.000Z"
,"45","272","1422","54","2022-12-09T14:00:02.000Z"
"173073","153","335","5166","62","2022-12-09T19:00:52.000Z"
,"637","3352","22257","668","2022-12-09T18:01:23.000Z"
,"15","146","1335","8","2022-12-09T18:00:16.000Z"
,"8","132","1238","3","2022-12-09T18:00:11.000Z"
,"61","411","3195","75","2022-12-09T18:00:07.000Z"
,"52","530","3570","35","2022-12-09T10:00:26.000Z"
,"71","608","4132","75","2022-12-09T17:00:06.000Z"
,"1440","24137","111737","5889","2022-12-09T03:05:46.000Z"
,"264","78","1650","46","2022-12-09T02:58:08.000Z"
,"346","3043","16899","999","2022-12-09T02:58:07.000Z"
,"418","5494","35676","991","2022-12-09T02:53:14.000Z"
,"733","6688","29530","1206","2022-12-09T02:49:11.000Z"
,"13","72","833","5","2022-12-09T02:39:32.000Z"
"196573","302","2576","8083","923","2022-12-09T02:39:31.000Z"
,"11","92","1095","7","2022-12-09T01:30:47.000Z"
"288081","222","4319","16378","975","2022-12-09T01:30:46.000Z"
,"531","5714","29697","851","2022-12-09T01:01:32.000Z"
,"33","59","867","2","2022-12-08T19:02:56.000Z"
,"47","249","1658","76","2022-12-08T18:00:02.000Z"
,"97","880","6766","110","2022-12-08T01:30:02.000Z"
,"729","4032","39133","994","2022-12-07T20:30:01.000Z"
,"265","1711","10470","225","2022-12-07T20:00:03.000Z"
,"83","370","3747","133","2022-12-07T18:00:09.000Z"
"47817","26","142","1141","4","2022-12-07T16:02:00.000Z"
,"29","294","2352","14","2022-12-07T13:15:03.000Z"
,"212","1763","13035","435","2022-12-07T13:15:02.000Z"
,"148","732","8108","55","2022-12-06T17:15:01.000Z"
,"204","919","11421","107","2022-12-06T17:00:03.000Z"
,"9","44","491","0","2022-12-06T22:00:02.000Z"
,"4","33","391","0","2022-12-06T22:00:02.000Z"
,"27","151","1096","33","2022-12-06T22:00:01.000Z"
,"225","1550","10594","182","2022-12-06T21:20:01.000Z"
,"310","679","5859","176","2022-12-06T21:00:05.000Z"
"113602","82","360","3666","157","2022-12-06T19:01:30.000Z"
"56997","36","125","933","9","2022-12-06T14:01:24.000Z"
,"55","180","1776","13","2022-12-02T18:00:02.000Z"
,"114","406","3781","56","2022-12-05T22:00:01.000Z"
,"193","962","9017","155","2022-12-05T21:40:01.000Z"
,"548","742","7821","248","2022-12-05T21:00:04.000Z"
,"4525","3904","35017","1100","2022-12-04T12:31:36.000Z"
,"97","521","4427","103","2022-12-05T20:00:05.000Z"
,"7","43","504","2","2022-12-05T19:00:03.000Z"
,"4","47","507","1","2022-12-05T19:00:02.000Z"
,"58","461","2527","127","2022-12-05T19:00:01.000Z"
,"111","619","2953","224","2022-12-05T04:02:00.000Z"
,"120","251","1382","114","2022-12-05T03:00:01.000Z"
,"176","1239","8580","250","2022-12-02T22:30:01.000Z"
"81588","92","291","2150","27","2022-12-02T20:01:08.000Z"
,"45","94","831","4","2022-12-02T19:00:02.000Z"
,"87","106","851","65","2022-12-02T17:00:02.000Z"
,"194","538","5288","170","2022-12-02T01:30:01.000Z"
"65131","31","51","698","5","2022-12-01T21:00:50.000Z"
"99199","74","332","3157","59","2022-12-01T20:00:48.000Z"
"67056","44","300","1898","67","2022-12-01T19:00:29.000Z"
,"2504","6807","52380","1427","2022-12-01T14:01:08.000Z"
,"111","2068","11671","128","2022-12-01T16:02:02.000Z"
,"1886","5199","39127","2699","2022-12-01T03:06:03.000Z"
,"16","326","1972","61","2022-11-29T03:24:05.000Z"
"51845","43","68","735","8","2022-11-30T21:00:57.000Z"
,"13","61","298","4","2022-11-29T12:00:50.000Z"
"70136","70","390","2102","98","2022-11-30T20:02:04.000Z"
,"40","343","2036","16","2022-11-30T18:10:01.000Z"
,"6","77","574","3","2022-11-30T04:00:00.000Z"
"55130","59","182","1086","37","2022-11-30T17:00:26.000Z"
,"477","12978","93108","857","2022-11-30T01:00:25.000Z"
,"1234","13962","130152","2383","2022-11-30T01:00:20.000Z"
,"340","9973","66361","728","2022-11-30T01:00:11.000Z"
,"435","12773","81559","834","2022-11-30T01:00:05.000Z"
,"3570","40199","201870","13743","2022-11-29T22:10:06.000Z"
,"482","1109","7975","179","2022-11-29T22:09:26.000Z"
,"220","709","5825","108","2022-11-29T21:31:11.000Z"
,"876","3043","20061","1159","2022-11-29T18:23:29.000Z"
,"88","1219","7421","186","2022-11-29T13:00:04.000Z"
"125103","233","383","3071","170","2022-11-29T01:23:10.000Z"
,"1336","13156","61176","3991","2022-11-28T22:01:32.000Z"
,"8","93","785","8","2022-11-28T00:00:01.000Z"
,"12","62","587","3","2022-11-25T22:00:01.000Z"
,"70","223","1909","14","2022-11-25T17:10:01.000Z"
,"66","658","4327","208","2022-11-22T22:25:05.000Z"
,"19","65","548","2","2022-11-23T21:36:10.000Z"
"184468","194","1639","7259","494","2022-11-23T13:01:24.000Z"
,"7","43","390","3","2022-11-22T20:30:02.000Z"
,"13","63","473","5","2022-11-22T20:30:01.000Z"
,"37","140","1226","15","2022-11-22T20:30:01.000Z"
,"785","2284","15340","787","2022-11-22T17:00:00.000Z"
,"27","42","373","5","2022-11-22T17:37:15.000Z"
"52461","50","102","861","45","2022-11-22T17:31:06.000Z"
"54452","26","86","946","8","2022-11-22T15:00:48.000Z"
"134313","128","667","6001","40","2022-11-22T05:00:34.000Z"
,"417","686","6245","444","2022-11-22T01:00:12.000Z"
,"925","1115","14584","124","2022-11-21T20:00:02.000Z"
,"281","465","3728","146","2022-11-21T21:30:02.000Z"
,"9","79","570","3","2022-11-21T06:00:00.000Z"
,"53","215","1757","44","2022-11-21T18:00:02.000Z"
"616596","971","5649","28363","3363","2022-11-21T14:01:32.000Z"
,"197","491","3612","71","2022-11-18T22:50:01.000Z"
"51928","32","93","748","20","2022-11-18T19:00:49.000Z"
"153515","537","871","5659","134","2022-11-18T17:01:09.000Z"
,"151","315","2511","25","2022-11-18T00:00:01.000Z"
"126275","117","397","3999","55","2022-11-17T21:00:23.000Z"
,"129","218","3377","57","2022-11-17T16:00:01.000Z"
,"77","180","1556","31","2022-11-16T16:04:48.000Z"
,"58","171","1397","16","2022-11-16T15:00:02.000Z"
,"40","115","1415","9","2022-11-16T20:01:01.000Z"
"65558","69","280","2109","54","2022-11-16T15:10:50.000Z"
"69009","24","333","1823","32","2022-11-16T14:16:00.000Z"
"641428","584","4278","18193","3295","2022-11-16T13:06:32.000Z"
,"130","877","7819","145","2022-11-15T23:39:43.000Z"
,"24","95","933","5","2022-11-15T18:00:44.000Z"
,"224","584","6292","154","2022-11-15T16:01:23.000Z"
,"57","100","1111","25","2022-11-14T23:30:01.000Z"
"117965","116","521","4573","68","2022-11-14T21:00:32.000Z"
"70448","55","126","1319","24","2022-11-14T20:00:41.000Z"
,"105","308","2273","46","2022-11-14T14:02:46.000Z"
,"155","721","5823","137","2022-11-14T18:34:08.000Z"
,"5","41","368","1","2022-11-14T18:05:09.000Z"
,"9","68","587","3","2022-11-14T18:05:08.000Z"
,"4","36","325","0","2022-11-14T18:05:07.000Z"
,"71","262","2293","95","2022-11-14T18:05:07.000Z"
,"3","33","339","0","2022-11-14T18:00:07.000Z"
,"2","43","397","1","2022-11-14T18:00:06.000Z"
,"7","82","665","13","2022-11-14T18:00:05.000Z"
,"45","254","2286","78","2022-11-14T18:00:03.000Z"
"48128","66","84","750","14","2022-11-14T17:31:02.000Z"
,"981","13709","46676","3974","2022-11-14T14:01:33.000Z"
,"1284","6480","33388","2729","2022-11-14T02:25:59.000Z"
,"133","259","3253","46","2022-11-12T17:00:00.000Z"
"71015","44","235","1483","32","2022-11-11T21:00:37.000Z"
,"150","563","4777","121","2022-11-11T18:00:01.000Z"
,"101","243","1699","56","2022-11-11T15:00:01.000Z"
,"148","867","8840","78","2022-11-10T23:43:12.000Z"
"80412","64","108","1244","13","2022-11-10T22:00:44.000Z"
"147860","258","554","4921","82","2022-11-10T21:00:30.000Z"
"89793","76","305","2373","86","2022-11-10T20:00:40.000Z"
"51059","23","107","866","16","2022-11-10T19:00:54.000Z"
"96932","77","510","2704","136","2022-11-10T14:01:00.000Z"
,"22","53","674","5","2022-11-10T01:30:43.000Z"
,"146","243","2134","115","2022-11-10T01:30:42.000Z"
"62998","29","222","1240","31","2022-11-09T20:15:25.000Z"
"50986","11","287","1626","31","2022-11-09T20:00:44.000Z"
"58524","19","206","1121","33","2022-11-09T19:45:42.000Z"
"37191","10","124","774","16","2022-11-09T19:30:55.000Z"
"48587","27","387","1614","74","2022-11-09T19:15:18.000Z"
"42322","16","447","1509","72","2022-11-09T19:00:23.000Z"
"43408","17","123","783","16","2022-11-09T18:46:04.000Z"
"35070","13","136","743","10","2022-11-09T18:30:43.000Z"
"38152","9","141","787","12","2022-11-09T18:15:52.000Z"
"37927","24","235","1178","62","2022-11-09T18:00:32.000Z"
"61896","21","417","2189","58","2022-11-09T17:45:51.000Z"
"131131","178","600","3243","314","2022-11-09T17:26:52.000Z"
"76100","15","275","1150","47","2022-11-09T17:20:36.000Z"
"102410","31","640","3276","171","2022-11-09T17:15:31.000Z"
"69620","37","610","2664","148","2022-11-09T17:10:59.000Z"
"111464","47","1046","4236","254","2022-11-09T17:05:35.000Z"
,"73","357","1916","149","2022-11-09T16:00:01.000Z"
,"86","626","6369","35","2022-11-09T01:41:37.000Z"
"142567","240","505","4592","204","2022-11-08T20:02:31.000Z"
"1117799","269","3667","31231","1837","2022-11-08T17:01:04.000Z"
"70123","55","418","2469","70","2022-11-08T16:01:33.000Z"
,"373","1023","9413","545","2022-11-08T15:11:56.000Z"
,"33","217","2440","23","2022-11-08T14:58:13.000Z"
,"36","246","2333","28","2022-11-08T14:47:01.000Z"
,"38","265","2747","60","2022-11-08T14:46:59.000Z"
,"47","525","4982","75","2022-11-08T14:46:58.000Z"
,"16","148","1914","22","2022-11-08T14:34:43.000Z"
,"42","463","5319","36","2022-11-08T14:34:40.000Z"
,"29","217","2077","6","2022-11-08T14:19:03.000Z"
"77051","62","197","1554","14","2022-11-08T01:02:55.000Z"
"135524","118","394","3845","72","2022-11-07T22:30:25.000Z"
"74220","46","163","1643","17","2022-11-07T20:00:55.000Z"
,"233","5496","29326","324","2022-11-07T15:30:14.000Z"
,"558","2388","12723","1135","2022-11-07T15:00:02.000Z"
,"102","603","5851","223","2022-11-06T15:00:04.000Z"
,"402","2121","20523","929","2022-11-06T14:45:05.000Z"
,"928","5675","45386","2479","2022-11-06T14:11:29.000Z"
,"36","199","2302","9","2022-11-06T14:21:09.000Z"
,"61","154","1540","17","2022-11-04T21:03:55.000Z"
,"276","248","2492","230","2022-11-04T20:30:02.000Z"
,"52","143","1446","20","2022-11-04T19:03:03.000Z"
"70486","72","211","2623","15","2022-11-04T18:00:18.000Z"
,"170","983","8955","381","2022-11-04T16:46:30.000Z"
"65527","28","142","1174","36","2022-11-04T16:00:46.000Z"
"57326","23","242","1548","73","2022-11-04T14:00:31.000Z"
"207838","165","1395","7494","322","2022-11-04T13:00:31.000Z"
"65625","56","112","1247","9","2022-11-03T21:00:35.000Z"
"81414","74","599","3385","86","2022-11-03T17:00:51.000Z"
,"404","1501","13042","361","2022-11-03T16:30:01.000Z"
"121275","79","444","3971","58","2022-11-02T20:11:09.000Z"
"48325","26","118","918","21","2022-11-02T19:00:59.000Z"
,"181","891","6480","177","2022-11-02T18:00:02.000Z"
,"18","24","363","7","2022-11-02T17:01:29.000Z"
,"19","28","406","6","2022-11-02T17:01:29.000Z"
,"93","45","611","188","2022-11-02T17:01:29.000Z"
,"15","78","1054","1","2022-11-02T17:01:28.000Z"
"318786","225","2415","11797","280","2022-11-02T13:02:00.000Z"
,"15","82","673","2","2022-11-02T01:10:02.000Z"
,"162","657","5717","172","2022-11-02T01:10:02.000Z"
,"318","1978","14096","681","2022-11-02T01:03:10.000Z"
,"71","215","2068","23","2022-11-01T20:30:02.000Z"
,"75","60","557","0","2022-11-01T20:00:01.000Z"
,"523","1014","7337","640","2022-11-01T17:29:59.000Z"
,"44","260","1552","46","2022-11-01T15:01:13.000Z"
,"744","1934","15378","686","2022-11-01T10:26:57.000Z"
,"53","105","1322","9","2022-10-31T23:53:33.000Z"
,"139","2665","14762","75","2022-10-31T21:00:01.000Z"
"63725","36","210","1761","17","2022-10-31T18:00:55.000Z"
,"296","1392","8424","594","2022-10-31T17:00:03.000Z"
"59334","47","275","2485","30","2022-10-29T17:15:42.000Z"
"177466","148","872","7417","164","2022-10-29T17:00:28.000Z"
"99321","92","400","3197","68","2022-10-28T20:02:51.000Z"
,"161","595","4228","41","2022-10-28T20:00:02.000Z"
,"192","1030","7387","96","2022-10-27T17:00:01.000Z"
"68551","44","122","1184","20","2022-10-27T13:00:29.000Z"
,"410","1272","16409","117","2022-10-27T05:00:01.000Z"
"130168","83","518","3672","58","2022-10-26T19:00:33.000Z"
,"98","207","1758","140","2022-10-26T18:02:09.000Z"
,"124","589","5369","187","2022-10-26T18:00:02.000Z"
,"14","61","502","0","2022-10-26T17:07:09.000Z"
,"7","41","349","0","2022-10-26T17:07:08.000Z"
,"41","160","1026","21","2022-10-26T17:07:07.000Z"
,"31","100","943","5","2022-10-26T00:00:01.000Z"
,"456","888","7918","115","2022-10-25T17:42:46.000Z"
,"163","686","5762","98","2022-10-25T19:00:01.000Z"
,"194","1158","9767","179","2022-10-25T18:30:00.000Z"
"148510","165","740","5189","202","2022-10-25T18:00:32.000Z"
,"46","211","1286","24","2022-10-25T17:12:01.000Z"
"47936","19","160","925","19","2022-10-25T16:00:48.000Z"
,"71","448","4038","137","2022-10-25T14:00:10.000Z"
,"338","3052","27188","1220","2022-10-25T14:00:06.000Z"
,"44","326","2986","24","2022-10-25T13:36:12.000Z"
,"1279","9391","64496","3591","2022-10-25T13:06:20.000Z"
"106154","106","517","3527","61","2022-10-24T20:00:43.000Z"
"145199","213","518","6462","131","2022-10-24T18:00:12.000Z"
,"190","870","6966","292","2022-10-24T17:28:09.000Z"
"65643","38","242","1719","24","2022-10-24T16:00:38.000Z"
"83040","101","651","4419","95","2022-10-24T14:01:04.000Z"
"189110","186","784","5680","346","2022-10-23T18:00:52.000Z"
"241824","216","718","5973","492","2022-10-22T17:00:44.000Z"
,"192","579","4531","104","2022-10-22T00:02:01.000Z"
,"22","162","1382","7","2022-10-21T17:08:20.000Z"
,"201","1626","13245","185","2022-10-21T19:00:01.000Z"
