"view_count","reply_count","retweet_count","favorite_count","quote_count","created_at"
,"16520","17804","214753","1783","2022-12-04T12:39:43.000Z"
,"29690","30787","477874","3393","2022-12-04T08:53:09.000Z"
,"17084","29847","321078","2469","2022-12-04T04:35:56.000Z"
,"7177","9069","106778","1053","2022-12-04T04:28:20.000Z"
,"3295","9257","99663","436","2022-12-04T04:25:04.000Z"
,"6686","8806","132478","854","2022-12-04T04:00:02.000Z"
,"12865","19581","282329","1268","2022-12-04T02:24:26.000Z"
,"0","2305","15341","203","2022-11-02T13:54:17.000Z"
,"38899","57691","173969","7334","2022-12-04T02:09:31.000Z"
,"17722","35713","566101","2308","2022-12-04T00:53:00.000Z"
,"6362","11286","179966","900","2022-12-03T21:47:42.000Z"
,"15424","43717","518063","2156","2022-12-03T10:36:59.000Z"
,"36694","64659","628700","5807","2022-12-03T02:19:07.000Z"
,"25979","87741","398501","8757","2022-12-02T23:44:15.000Z"
,"33404","26127","267693","4380","2022-12-02T22:21:25.000Z"
,"6252","14546","231883","685","2022-12-02T20:48:55.000Z"
,"55075","103146","707005","16480","2022-12-02T20:39:24.000Z"
,"21796","7616","105822","1149","2022-12-02T20:08:44.000Z"
,"2021","2058","36103","111","2022-12-02T20:07:37.000Z"
,"11914","8716","68789","1194","2022-12-02T20:06:20.000Z"
,"9014","18753","234183","1289","2022-12-02T19:46:45.000Z"
,"3669","7025","84723","432","2022-12-02T19:17:52.000Z"
,"10635","13025","123655","2447","2022-12-02T18:53:08.000Z"
,"31593","40684","496785","5624","2022-12-02T16:41:04.000Z"
